request_id,timestamp,pickup_zone_id,pickup_zone_name,pickup_lat,pickup_lon,dropoff_zone_id,dropoff_zone_name,dropoff_lat,dropoff_lon,trip_distance_km,trip_duration_min,surge_multiplier,base_fare,total_fare,tip,driver_earnings,passenger_count,weather,hour,day_of_week,is_weekend
REQ_202609011412_1_002,2026-09-01 14:12:54,1,Downtown Financial,37.78464,-122.40642,10,Convention Center Arena,37.78704,-122.41107,1.2,4.0,1.0,7.06,7.06,0.0,5.29,1,Cloudy,14,1,0
REQ_202609011414_4_006,2026-09-01 14:14:11,4,Waterfront & Pier Dining,37.80613,-122.42532,7,Marina & Golden Gate View,37.79886,-122.42461,1.2,4.0,1.0,7.06,7.06,1.06,6.36,2,Cloudy,14,1,0
REQ_202609011414_1_017,2026-09-01 14:14:18,1,Downtown Financial,37.79308,-122.40316,5,Mission Nightlife & Arts,37.75231,-122.43588,5.37,16.5,1.0,18.94,18.94,0.0,14.21,4,Cloudy,14,1,0
REQ_202609011414_2_008,2026-09-01 14:14:32,2,Midtown Tech Hub,37.77849,-122.41449,1,Downtown Financial,37.7738,-122.41327,1.2,4.0,1.0,7.06,7.06,1.06,6.36,1,Cloudy,14,1,0
REQ_202609011414_1_014,2026-09-01 14:14:40,1,Downtown Financial,37.7854,-122.39664,3,Metro Int'l Airport,37.64811,-122.38947,15.28,39.7,1.0,44.9,44.9,6.74,40.42,1,Cloudy,14,1,0
REQ_202609011415_8_002,2026-09-01 14:15:04,8,Sunset Residential District,37.75806,-122.49879,5,Mission Nightlife & Arts,37.73783,-122.41648,7.58,21.9,1.0,24.81,24.81,3.72,22.33,1,Cloudy,14,1,0
REQ_202609011415_10_002,2026-09-01 14:15:09,10,Convention Center Arena,37.78209,-122.38353,8,Sunset Residential District,37.76773,-122.47539,8.23,22.0,1.0,26.01,26.01,0.0,19.51,1,Cloudy,14,1,0
REQ_202609011415_6_009,2026-09-01 14:15:37,6,University Campus & Med,37.76802,-122.4623,10,Convention Center Arena,37.78302,-122.3958,6.08,18.0,1.0,20.74,20.74,0.0,15.56,2,Cloudy,14,1,0
REQ_202609011415_3_021,2026-09-01 14:15:37,3,Metro Int'l Airport,37.62439,-122.36008,1,Downtown Financial,37.78855,-122.41366,18.85,49.9,1.02,54.9,56.0,8.4,50.4,2,Cloudy,14,1,0
REQ_202609011415_1_013,2026-09-01 14:15:42,1,Downtown Financial,37.79606,-122.39568,7,Marina & Golden Gate View,37.78193,-122.43093,3.47,9.4,1.0,13.04,13.04,0.0,9.78,3,Cloudy,14,1,0
REQ_202609011415_3_022,2026-09-01 14:15:45,3,Metro Int'l Airport,37.62516,-122.39195,5,Mission Nightlife & Arts,37.77886,-122.41144,17.18,45.5,1.02,50.34,51.35,7.7,46.21,2,Cloudy,14,1,0
REQ_202609011415_3_034,2026-09-01 14:15:53,3,Metro Int'l Airport,37.60931,-122.38115,8,Sunset Residential District,37.77686,-122.4959,21.19,55.5,1.02,61.07,62.29,0.0,46.72,1,Cloudy,14,1,0
REQ_202609011416_2_000,2026-09-01 14:16:02,2,Midtown Tech Hub,37.78872,-122.41782,6,University Campus & Med,37.75244,-122.45381,5.13,14.4,1.0,17.77,17.77,2.67,16.0,1,Cloudy,14,1,0
REQ_202609011416_4_001,2026-09-01 14:16:15,4,Waterfront & Pier Dining,37.81485,-122.41793,6,University Campus & Med,37.76542,-122.43629,5.73,17.5,1.0,19.94,19.94,2.99,17.94,1,Cloudy,14,1,0
REQ_202609011416_9_007,2026-09-01 14:16:20,9,Central Railway Station,37.77975,-122.39319,6,University Campus & Med,37.76016,-122.45838,6.13,16.9,1.02,20.45,20.86,0.0,15.64,4,Cloudy,14,1,0
REQ_202609011417_1_021,2026-09-01 14:17:26,1,Downtown Financial,37.77873,-122.41633,9,Central Railway Station,37.7787,-122.37927,3.26,9.8,1.0,12.79,12.79,1.92,11.51,1,Cloudy,14,1,0
REQ_202609011417_6_008,2026-09-01 14:17:30,6,University Campus & Med,37.76474,-122.45341,7,Marina & Golden Gate View,37.81402,-122.44147,5.58,15.4,1.0,18.93,18.93,0.0,14.2,1,Cloudy,14,1,0
REQ_202609011417_9_013,2026-09-01 14:17:46,9,Central Railway Station,37.7764,-122.38849,1,Downtown Financial,37.81465,-122.41103,4.69,12.9,1.02,16.46,16.79,2.52,15.11,1,Cloudy,14,1,0
REQ_202609011417_5_019,2026-09-01 14:17:51,5,Mission Nightlife & Arts,37.76216,-122.41276,6,University Campus & Med,37.76925,-122.43224,1.89,8.8,1.0,9.97,9.97,1.5,8.98,4,Cloudy,14,1,0
REQ_202609011417_9_009,2026-09-01 14:17:56,9,Central Railway Station,37.78301,-122.4065,4,Waterfront & Pier Dining,37.83481,-122.43338,6.23,18.0,1.02,21.01,21.43,0.0,16.07,2,Cloudy,14,1,0
REQ_202609011418_8_005,2026-09-01 14:18:02,8,Sunset Residential District,37.74062,-122.48689,6,University Campus & Med,37.74992,-122.44088,4.18,11.4,1.0,15.01,15.01,0.0,11.26,1,Cloudy,14,1,0
REQ_202609011418_2_018,2026-09-01 14:18:32,2,Midtown Tech Hub,37.77691,-122.40858,7,Marina & Golden Gate View,37.80148,-122.44906,4.49,13.4,1.0,16.26,16.26,2.44,14.64,1,Cloudy,14,1,0
REQ_202609011418_3_024,2026-09-01 14:18:50,3,Metro Int'l Airport,37.62854,-122.36833,1,Downtown Financial,37.79536,-122.40655,18.85,49.5,1.02,54.76,55.85,0.0,41.89,3,Cloudy,14,1,0
REQ_202609011419_4_013,2026-09-01 14:19:37,4,Waterfront & Pier Dining,37.80623,-122.41036,9,Central Railway Station,37.78957,-122.40082,2.03,6.2,1.0,9.33,9.33,1.4,8.4,1,Cloudy,14,1,0
REQ_202609011420_7_004,2026-09-01 14:20:08,7,Marina & Golden Gate View,37.80257,-122.44145,2,Midtown Tech Hub,37.7814,-122.417,3.19,9.9,1.0,12.7,12.7,1.9,11.42,1,Cloudy,14,1,0
REQ_202609011420_1_019,2026-09-01 14:20:45,1,Downtown Financial,37.79693,-122.39787,6,University Campus & Med,37.757,-122.48572,8.91,24.0,1.0,27.93,27.93,4.19,25.14,1,Cloudy,14,1,0
REQ_202609011421_9_006,2026-09-01 14:21:39,9,Central Railway Station,37.77344,-122.38566,1,Downtown Financial,37.7915,-122.38299,2.02,7.9,1.02,9.9,10.1,1.52,9.09,1,Cloudy,14,1,0
REQ_202609011421_3_017,2026-09-01 14:21:45,3,Metro Int'l Airport,37.61962,-122.38159,4,Waterfront & Pier Dining,37.79917,-122.38578,19.97,51.2,1.02,57.36,58.51,8.78,52.66,1,Cloudy,14,1,0
REQ_202609011422_9_011,2026-09-01 14:22:02,9,Central Railway Station,37.77584,-122.39279,7,Marina & Golden Gate View,37.77277,-122.44273,4.4,14.3,1.02,16.43,16.76,2.51,15.08,4,Cloudy,14,1,0
REQ_202609011422_3_011,2026-09-01 14:22:53,3,Metro Int'l Airport,37.62776,-122.39364,9,Central Railway Station,37.79248,-122.40011,18.32,46.0,1.02,52.58,53.64,8.05,48.28,2,Cloudy,14,1,0
REQ_202609011423_1_023,2026-09-01 14:23:07,1,Downtown Financial,37.80051,-122.39782,3,Metro Int'l Airport,37.63986,-122.36911,18.04,46.0,1.0,52.07,52.07,0.0,39.05,1,Cloudy,14,1,0
REQ_202609011424_9_004,2026-09-01 14:24:06,9,Central Railway Station,37.78363,-122.40659,5,Mission Nightlife & Arts,37.75302,-122.40421,3.41,8.9,1.02,12.75,13.01,0.0,9.76,2,Cloudy,14,1,0
REQ_202609011424_5_018,2026-09-01 14:24:27,5,Mission Nightlife & Arts,37.76187,-122.41943,10,Convention Center Arena,37.7863,-122.41271,2.78,10.0,1.0,12.0,12.0,1.8,10.8,1,Cloudy,14,1,0
REQ_202609011424_3_015,2026-09-01 14:24:51,3,Metro Int'l Airport,37.6249,-122.35942,5,Mission Nightlife & Arts,37.74614,-122.42283,14.59,40.2,1.02,43.83,44.71,0.0,33.53,1,Cloudy,14,1,0
REQ_202609011424_4_003,2026-09-01 14:24:53,4,Waterfront & Pier Dining,37.80821,-122.42542,6,University Campus & Med,37.77287,-122.46664,5.34,17.1,1.0,19.1,19.1,2.86,17.19,2,Cloudy,14,1,0
REQ_202609011425_2_010,2026-09-01 14:25:03,2,Midtown Tech Hub,37.7806,-122.39803,9,Central Railway Station,37.77359,-122.40232,1.2,4.7,1.0,7.3,7.3,0.0,5.47,1,Cloudy,14,1,0
REQ_202609011425_2_020,2026-09-01 14:25:39,2,Midtown Tech Hub,37.77992,-122.44315,1,Downtown Financial,37.76402,-122.42492,2.39,8.1,1.0,10.63,10.63,1.59,9.56,2,Cloudy,14,1,0
REQ_202609011425_1_003,2026-09-01 14:25:57,1,Downtown Financial,37.79349,-122.41534,9,Central Railway Station,37.7906,-122.3908,2.18,7.7,1.0,10.12,10.12,0.0,7.59,1,Cloudy,14,1,0
REQ_202609011426_5_016,2026-09-01 14:26:00,5,Mission Nightlife & Arts,37.75157,-122.42878,8,Sunset Residential District,37.76354,-122.48961,5.51,16.6,1.0,19.23,19.23,0.0,14.42,2,Cloudy,14,1,0
REQ_202609011426_1_018,2026-09-01 14:26:26,1,Downtown Financial,37.78961,-122.40352,7,Marina & Golden Gate View,37.81327,-122.41585,2.85,8.6,1.0,11.63,11.63,1.74,10.46,2,Cloudy,14,1,0
REQ_202609011426_3_043,2026-09-01 14:26:43,3,Metro Int'l Airport,37.61764,-122.40265,8,Sunset Residential District,37.76523,-122.47115,17.48,47.2,1.02,51.49,52.52,7.88,47.27,2,Cloudy,14,1,0
REQ_202609011427_3_014,2026-09-01 14:27:37,3,Metro Int'l Airport,37.60323,-122.37387,9,Central Railway Station,37.76808,-122.41218,18.64,46.8,1.02,53.43,54.5,0.0,40.88,2,Cloudy,14,1,0
REQ_202609011427_6_011,2026-09-01 14:27:40,6,University Campus & Med,37.75866,-122.45878,1,Downtown Financial,37.79081,-122.41975,4.95,13.9,1.0,17.28,17.28,2.59,15.55,1,Cloudy,14,1,0
REQ_202609011428_3_038,2026-09-01 14:28:18,3,Metro Int'l Airport,37.62166,-122.34715,5,Mission Nightlife & Arts,37.75375,-122.42711,16.29,41.2,1.02,47.23,48.18,7.23,43.36,1,Cloudy,14,1,0
REQ_202609011428_2_016,2026-09-01 14:28:33,2,Midtown Tech Hub,37.77135,-122.41898,7,Marina & Golden Gate View,37.79934,-122.46931,5.41,15.4,1.0,18.62,18.62,0.0,13.96,1,Cloudy,14,1,0
REQ_202609011428_6_007,2026-09-01 14:28:35,6,University Campus & Med,37.75908,-122.46027,7,Marina & Golden Gate View,37.79939,-122.41986,5.72,17.9,1.0,20.06,20.06,3.01,18.06,1,Cloudy,14,1,0
REQ_202609011428_8_000,2026-09-01 14:28:49,8,Sunset Residential District,37.75117,-122.48949,10,Convention Center Arena,37.78178,-122.38897,9.47,24.7,1.0,29.19,29.19,0.0,21.89,1,Cloudy,14,1,0
REQ_202609011428_1_015,2026-09-01 14:28:52,1,Downtown Financial,37.79105,-122.39184,8,Sunset Residential District,37.76331,-122.47405,7.86,20.7,1.0,24.89,24.89,0.0,18.67,2,Cloudy,14,1,0
REQ_202609011428_2_006,2026-09-01 14:28:52,2,Midtown Tech Hub,37.79336,-122.41392,10,Convention Center Arena,37.77083,-122.40245,2.7,7.8,1.0,11.09,11.09,0.0,8.32,2,Cloudy,14,1,0
REQ_202609011429_4_009,2026-09-01 14:29:07,4,Waterfront & Pier Dining,37.81174,-122.41601,9,Central Railway Station,37.79108,-122.40514,2.49,6.3,1.0,10.18,10.18,0.0,7.64,1,Cloudy,14,1,0
REQ_202609011429_3_046,2026-09-01 14:29:29,3,Metro Int'l Airport,37.63679,-122.37302,9,Central Railway Station,37.76602,-122.4033,14.61,40.7,1.02,44.05,44.93,0.0,33.7,2,Cloudy,14,1,0
REQ_202609011429_4_000,2026-09-01 14:29:38,4,Waterfront & Pier Dining,37.81258,-122.41966,7,Marina & Golden Gate View,37.80049,-122.43823,2.11,5.4,1.0,9.2,9.2,0.0,6.9,1,Cloudy,14,1,0
REQ_202609011430_8_003,2026-09-01 14:30:21,8,Sunset Residential District,37.7543,-122.48105,3,Metro Int'l Airport,37.5976,-122.38155,19.5,51.4,1.0,56.59,56.59,8.49,50.93,2,Cloudy,14,1,0
REQ_202609011430_3_029,2026-09-01 14:30:37,3,Metro Int'l Airport,37.63446,-122.38277,6,University Campus & Med,37.75842,-122.44943,14.98,39.5,1.02,44.29,45.17,6.78,40.66,2,Cloudy,14,1,0
REQ_202609011431_6_000,2026-09-01 14:31:47,6,University Campus & Med,37.76174,-122.46962,1,Downtown Financial,37.79146,-122.37655,8.82,24.3,1.0,27.88,27.88,4.18,25.09,1,Cloudy,14,1,0
REQ_202609011431_7_006,2026-09-01 14:31:57,7,Marina & Golden Gate View,37.80291,-122.43995,2,Midtown Tech Hub,37.78097,-122.41029,3.57,11.8,1.0,14.06,14.06,0.0,10.54,1,Cloudy,14,1,0
REQ_202609011432_3_013,2026-09-01 14:32:06,3,Metro Int'l Airport,37.61068,-122.38273,6,University Campus & Med,37.77439,-122.47432,19.91,51.5,1.02,57.36,58.51,0.0,43.88,1,Cloudy,14,1,0
REQ_202609011432_3_018,2026-09-01 14:32:34,3,Metro Int'l Airport,37.6275,-122.37822,8,Sunset Residential District,37.76926,-122.48315,18.27,48.0,1.02,53.18,54.25,8.14,48.83,1,Cloudy,14,1,0
REQ_202609011432_9_016,2026-09-01 14:32:40,9,Central Railway Station,37.76991,-122.38856,8,Sunset Residential District,37.73133,-122.47972,9.09,24.9,1.02,28.58,29.15,4.37,26.23,1,Cloudy,14,1,0
REQ_202609011433_1_007,2026-09-01 14:33:05,1,Downtown Financial,37.79319,-122.40532,3,Metro Int'l Airport,37.61269,-122.37529,20.24,51.0,1.0,57.79,57.79,8.67,52.01,1,Cloudy,14,1,0
REQ_202609011433_3_012,2026-09-01 14:33:37,3,Metro Int'l Airport,37.62727,-122.3833,1,Downtown Financial,37.7753,-122.40078,16.53,45.4,1.02,49.15,50.13,0.0,37.6,1,Cloudy,14,1,0
REQ_202609011434_2_007,2026-09-01 14:34:18,2,Midtown Tech Hub,37.77165,-122.42246,4,Waterfront & Pier Dining,37.79746,-122.41744,2.9,10.6,1.0,12.44,12.44,0.0,9.33,1,Cloudy,14,1,0
REQ_202609011434_5_011,2026-09-01 14:34:42,5,Mission Nightlife & Arts,37.76038,-122.42058,3,Metro Int'l Airport,37.61859,-122.37832,16.2,41.7,1.0,47.25,47.25,0.0,35.44,1,Cloudy,14,1,0
REQ_202609011435_3_007,2026-09-01 14:35:15,3,Metro Int'l Airport,37.64025,-122.37034,7,Marina & Golden Gate View,37.80494,-122.42003,18.83,47.7,1.02,54.08,55.17,0.0,41.38,4,Cloudy,14,1,0
REQ_202609011435_6_012,2026-09-01 14:35:32,6,University Campus & Med,37.76175,-122.46971,9,Central Railway Station,37.76795,-122.38751,7.26,19.6,1.0,23.43,23.43,3.51,21.08,1,Cloudy,14,1,0
REQ_202609011435_4_004,2026-09-01 14:35:57,4,Waterfront & Pier Dining,37.79961,-122.41687,2,Midtown Tech Hub,37.81719,-122.39994,2.46,6.2,1.0,10.09,10.09,0.0,7.57,3,Cloudy,14,1,0
REQ_202609011436_9_008,2026-09-01 14:36:34,9,Central Railway Station,37.77088,-122.38703,4,Waterfront & Pier Dining,37.80334,-122.43986,5.88,16.0,1.02,19.68,20.08,0.0,15.06,1,Cloudy,14,1,0
REQ_202609011436_2_013,2026-09-01 14:36:41,2,Midtown Tech Hub,37.77135,-122.41386,7,Marina & Golden Gate View,37.8119,-122.42872,4.69,15.1,1.0,17.23,17.23,0.0,12.92,1,Cloudy,14,1,0
REQ_202609011436_3_023,2026-09-01 14:36:59,3,Metro Int'l Airport,37.61414,-122.39858,5,Mission Nightlife & Arts,37.73661,-122.41168,13.67,34.8,1.02,40.28,41.09,6.16,36.98,2,Cloudy,14,1,0
REQ_202609011437_1_006,2026-09-01 14:37:10,1,Downtown Financial,37.77903,-122.40874,3,Metro Int'l Airport,37.6037,-122.3869,19.59,50.7,1.0,56.51,56.51,0.0,42.38,2,Cloudy,14,1,0
REQ_202609011437_3_005,2026-09-01 14:37:15,3,Metro Int'l Airport,37.62392,-122.3583,1,Downtown Financial,37.78171,-122.40797,18.08,47.1,1.02,52.53,53.58,0.0,40.18,1,Cloudy,14,1,0
REQ_202609011437_2_004,2026-09-01 14:37:32,2,Midtown Tech Hub,37.77283,-122.42414,5,Mission Nightlife & Arts,37.77527,-122.38847,3.15,9.5,1.0,12.49,12.49,1.87,11.24,2,Cloudy,14,1,0
REQ_202609011438_5_002,2026-09-01 14:38:26,5,Mission Nightlife & Arts,37.75182,-122.41023,7,Marina & Golden Gate View,37.7729,-122.45912,4.9,14.0,1.0,17.21,17.21,2.58,15.49,1,Cloudy,14,1,0
REQ_202609011438_1_000,2026-09-01 14:38:49,1,Downtown Financial,37.78317,-122.39667,5,Mission Nightlife & Arts,37.75104,-122.43994,5.22,17.4,1.0,18.98,18.98,2.85,17.08,2,Cloudy,14,1,0
REQ_202609011439_5_000,2026-09-01 14:39:12,5,Mission Nightlife & Arts,37.75377,-122.43147,8,Sunset Residential District,37.73155,-122.49931,6.46,18.8,1.0,21.7,21.7,3.26,19.53,1,Cloudy,14,1,0
REQ_202609011439_10_004,2026-09-01 14:39:20,10,Convention Center Arena,37.78281,-122.41471,9,Central Railway Station,37.78329,-122.3974,1.52,5.3,1.0,8.09,8.09,1.21,7.28,1,Cloudy,14,1,0
REQ_202609011440_2_022,2026-09-01 14:40:02,2,Midtown Tech Hub,37.77379,-122.41731,1,Downtown Financial,37.79221,-122.40218,2.44,7.5,1.0,10.52,10.52,0.0,7.89,2,Cloudy,14,1,0
REQ_202609011440_1_029,2026-09-01 14:40:14,1,Downtown Financial,37.78736,-122.40896,6,University Campus & Med,37.76171,-122.44602,4.33,12.5,1.0,15.67,15.67,0.0,11.75,1,Cloudy,14,1,0
REQ_202609011440_3_020,2026-09-01 14:40:20,3,Metro Int'l Airport,37.61717,-122.36231,10,Convention Center Arena,37.74762,-122.39057,14.72,38.9,1.02,43.61,44.48,6.67,40.03,1,Cloudy,14,1,0
REQ_202609011440_3_008,2026-09-01 14:40:37,3,Metro Int'l Airport,37.61366,-122.38853,8,Sunset Residential District,37.75872,-122.47373,17.79,46.9,1.02,51.93,52.97,7.95,47.68,1,Cloudy,14,1,0
REQ_202609011441_5_005,2026-09-01 14:41:15,5,Mission Nightlife & Arts,37.75665,-122.41233,4,Waterfront & Pier Dining,37.82895,-122.41064,8.04,23.5,1.0,26.2,26.2,3.93,23.58,1,Cloudy,14,1,0
REQ_202609011441_7_003,2026-09-01 14:41:27,7,Marina & Golden Gate View,37.80253,-122.43485,8,Sunset Residential District,37.75027,-122.50241,8.31,23.2,1.0,26.57,26.57,3.99,23.92,1,Cloudy,14,1,0
REQ_202609011441_4_014,2026-09-01 14:41:31,4,Waterfront & Pier Dining,37.80778,-122.42272,5,Mission Nightlife & Arts,37.77481,-122.38746,4.8,14.4,1.0,17.18,17.18,0.0,12.88,1,Cloudy,14,1,0
REQ_202609011441_5_012,2026-09-01 14:41:34,5,Mission Nightlife & Arts,37.7583,-122.42477,6,University Campus & Med,37.76034,-122.44954,2.19,6.9,1.0,9.86,9.86,0.0,7.4,1,Cloudy,14,1,0
REQ_202609011441_5_010,2026-09-01 14:41:37,5,Mission Nightlife & Arts,37.76646,-122.42347,6,University Campus & Med,37.76368,-122.4608,3.3,11.9,1.0,13.6,13.6,2.04,12.24,1,Cloudy,14,1,0
REQ_202609011441_3_041,2026-09-01 14:41:48,3,Metro Int'l Airport,37.60435,-122.38549,8,Sunset Residential District,37.7443,-122.47822,17.57,46.5,1.02,51.4,52.43,0.0,39.32,1,Cloudy,14,1,0
REQ_202609011441_3_010,2026-09-01 14:41:56,3,Metro Int'l Airport,37.61498,-122.38315,5,Mission Nightlife & Arts,37.75495,-122.39917,15.63,40.8,1.02,45.91,46.83,7.02,42.14,4,Cloudy,14,1,0
REQ_202609011442_2_021,2026-09-01 14:42:12,2,Midtown Tech Hub,37.77001,-122.41382,1,Downtown Financial,37.78695,-122.40019,2.23,8.0,1.0,10.32,10.32,0.0,7.74,2,Cloudy,14,1,0
REQ_202609011442_3_004,2026-09-01 14:42:37,3,Metro Int'l Airport,37.62414,-122.35642,6,University Campus & Med,37.78593,-122.45963,20.15,52.5,1.02,58.15,59.31,8.9,53.38,1,Cloudy,14,1,0
REQ_202609011442_5_004,2026-09-01 14:42:55,5,Mission Nightlife & Arts,37.76291,-122.42793,6,University Campus & Med,37.76393,-122.46272,3.06,9.6,1.0,12.37,12.37,1.86,11.14,4,Cloudy,14,1,0
REQ_202609011443_5_015,2026-09-01 14:43:17,5,Mission Nightlife & Arts,37.75333,-122.41898,9,Central Railway Station,37.75388,-122.40453,1.27,5.2,1.0,7.61,7.61,1.14,6.85,3,Cloudy,14,1,0
REQ_202609011443_9_010,2026-09-01 14:43:22,9,Central Railway Station,37.76943,-122.39676,7,Marina & Golden Gate View,37.78905,-122.41915,2.94,9.2,1.02,12.01,12.25,0.0,9.19,2,Cloudy,14,1,0
REQ_202609011443_3_033,2026-09-01 14:43:48,3,Metro Int'l Airport,37.60091,-122.37258,5,Mission Nightlife & Arts,37.77155,-122.40733,19.22,51.1,1.02,55.98,57.1,8.56,51.39,2,Cloudy,14,1,0
REQ_202609011443_1_028,2026-09-01 14:43:52,1,Downtown Financial,37.78636,-122.39515,5,Mission Nightlife & Arts,37.77005,-122.43179,3.7,11.3,1.0,14.11,14.11,2.12,12.7,1,Cloudy,14,1,0
REQ_202609011444_6_005,2026-09-01 14:44:06,6,University Campus & Med,37.76831,-122.45359,10,Convention Center Arena,37.7783,-122.39926,4.9,14.4,1.0,17.36,17.36,0.0,13.02,1,Cloudy,14,1,0
REQ_202609011444_1_025,2026-09-01 14:44:36,1,Downtown Financial,37.78797,-122.39765,8,Sunset Residential District,37.76717,-122.47051,6.81,18.6,1.0,22.27,22.27,3.34,20.04,1,Cloudy,14,1,0
REQ_202609011444_4_012,2026-09-01 14:44:47,4,Waterfront & Pier Dining,37.8058,-122.42271,3,Metro Int'l Airport,37.62223,-122.36928,20.95,54.5,1.0,60.28,60.28,0.0,45.21,2,Cloudy,14,1,0
REQ_202609011444_3_037,2026-09-01 14:44:54,3,Metro Int'l Airport,37.62173,-122.36574,8,Sunset Residential District,37.73585,-122.49466,17.02,45.9,1.02,50.2,51.21,0.0,38.41,1,Cloudy,14,1,0
REQ_202609011445_3_002,2026-09-01 14:45:19,3,Metro Int'l Airport,37.59865,-122.37343,2,Midtown Tech Hub,37.76875,-122.4207,19.37,51.9,1.02,56.52,57.65,0.0,43.24,1,Cloudy,14,1,0
REQ_202609011445_8_004,2026-09-01 14:45:30,8,Sunset Residential District,37.74841,-122.48853,2,Midtown Tech Hub,37.78207,-122.4251,6.72,19.9,1.0,22.55,22.55,3.38,20.29,1,Cloudy,14,1,0
REQ_202609011446_10_005,2026-09-01 14:46:04,10,Convention Center Arena,37.78239,-122.40267,9,Central Railway Station,37.786,-122.40284,1.2,7.0,1.0,8.11,8.11,0.0,6.08,1,Cloudy,14,1,0
REQ_202609011446_7_002,2026-09-01 14:46:29,7,Marina & Golden Gate View,37.79537,-122.43248,9,Central Railway Station,37.76331,-122.38631,5.4,16.6,1.0,19.03,19.03,0.0,14.27,2,Cloudy,14,1,0
REQ_202609011447_3_019,2026-09-01 14:47:03,3,Metro Int'l Airport,37.6333,-122.38949,7,Marina & Golden Gate View,37.81813,-122.43018,20.86,54.4,1.02,60.09,61.29,9.19,55.16,1,Cloudy,14,1,0
REQ_202609011447_9_015,2026-09-01 14:47:05,9,Central Railway Station,37.77587,-122.39487,6,University Campus & Med,37.78041,-122.43851,3.87,12.2,1.02,14.73,15.03,2.25,13.52,1,Cloudy,14,1,0
REQ_202609011447_4_008,2026-09-01 14:47:29,4,Waterfront & Pier Dining,37.80822,-122.41931,3,Metro Int'l Airport,37.61223,-122.38708,21.98,56.2,1.0,62.73,62.73,0.0,47.05,1,Cloudy,14,1,0
REQ_202609011447_1_024,2026-09-01 14:47:34,1,Downtown Financial,37.78651,-122.40326,8,Sunset Residential District,37.74367,-122.49754,9.56,24.5,1.0,29.28,29.28,0.0,21.96,1,Cloudy,14,1,0
REQ_202609011447_3_001,2026-09-01 14:47:47,3,Metro Int'l Airport,37.61037,-122.35431,6,University Campus & Med,37.76896,-122.46265,20.05,52.6,1.02,57.99,59.15,8.87,53.23,1,Cloudy,14,1,0
REQ_202609011447_9_000,2026-09-01 14:47:55,9,Central Railway Station,37.77403,-122.39786,6,University Campus & Med,37.78007,-122.42747,2.69,7.8,1.02,11.07,11.29,0.0,8.47,1,Cloudy,14,1,0
REQ_202609011448_2_001,2026-09-01 14:48:09,2,Midtown Tech Hub,37.78536,-122.42443,10,Convention Center Arena,37.77713,-122.40304,2.09,8.5,1.0,10.24,10.24,0.0,7.68,1,Cloudy,14,1,0
REQ_202609011448_8_006,2026-09-01 14:48:12,8,Sunset Residential District,37.74297,-122.50853,1,Downtown Financial,37.80451,-122.40893,11.11,29.0,1.0,33.65,33.65,5.05,30.29,1,Cloudy,14,1,0
REQ_202609011448_2_024,2026-09-01 14:48:50,2,Midtown Tech Hub,37.76516,-122.4217,4,Waterfront & Pier Dining,37.82842,-122.4141,7.07,20.8,1.0,23.5,23.5,3.52,21.14,1,Cloudy,14,1,0
REQ_202609011448_3_025,2026-09-01 14:48:56,3,Metro Int'l Airport,37.61982,-122.39982,4,Waterfront & Pier Dining,37.80171,-122.42205,20.32,51.3,1.02,58.03,59.19,8.88,53.27,1,Cloudy,14,1,0
REQ_202609011449_5_008,2026-09-01 14:49:13,5,Mission Nightlife & Arts,37.77399,-122.41039,4,Waterfront & Pier Dining,37.81079,-122.43359,4.57,11.1,1.0,15.61,15.61,2.34,14.05,2,Cloudy,14,1,0
REQ_202609011449_4_011,2026-09-01 14:49:20,4,Waterfront & Pier Dining,37.80484,-122.41767,7,Marina & Golden Gate View,37.80235,-122.4554,3.33,9.9,1.0,12.95,12.95,1.94,11.65,1,Cloudy,14,1,0
REQ_202609011449_7_005,2026-09-01 14:49:23,7,Marina & Golden Gate View,37.80337,-122.43944,3,Metro Int'l Airport,37.64381,-122.37525,18.62,48.7,1.0,54.06,54.06,8.11,48.66,1,Cloudy,14,1,0
REQ_202609011449_10_001,2026-09-01 14:49:47,10,Convention Center Arena,37.7899,-122.39657,1,Downtown Financial,37.79703,-122.40693,1.21,6.0,1.0,7.77,7.77,0.0,5.83,1,Cloudy,14,1,0
REQ_202609011449_1_011,2026-09-01 14:49:53,1,Downtown Financial,37.78982,-122.41379,5,Mission Nightlife & Arts,37.77454,-122.41786,1.74,5.5,1.0,8.55,8.55,1.28,7.69,1,Cloudy,14,1,0
REQ_202609011450_7_001,2026-09-01 14:50:11,7,Marina & Golden Gate View,37.80259,-122.44656,8,Sunset Residential District,37.7706,-122.49401,5.48,16.8,1.0,19.25,19.25,2.89,17.33,3,Cloudy,14,1,0
REQ_202609011450_3_016,2026-09-01 14:50:15,3,Metro Int'l Airport,37.63832,-122.38132,6,University Campus & Med,37.76067,-122.47923,16.1,43.6,1.02,47.74,48.7,7.3,43.82,2,Cloudy,14,1,0
REQ_202609011450_2_015,2026-09-01 14:50:23,2,Midtown Tech Hub,37.77766,-122.41509,8,Sunset Residential District,37.74648,-122.50509,8.64,23.5,1.0,27.27,27.27,4.09,24.54,1,Cloudy,14,1,0
REQ_202609011450_5_006,2026-09-01 14:50:36,5,Mission Nightlife & Arts,37.76992,-122.41728,10,Convention Center Arena,37.767,-122.39805,1.72,5.4,1.0,8.49,8.49,0.0,6.37,1,Cloudy,14,1,0
